dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1676304000,16.3,50,5.8,13.2,0.0,1027.2,1004.1,8,0.22,0.93,3.91,130,8.4,14.4,0.264,1,3600.0,216.0,646.7,clear sky
1676307600,15.2,57,6.8,12.9,0.0,1027.2,1004.0,11,0.13,0.74,2.95,118,7.5,13.9,0.263,1,3600.0,101.8,573.0,few clouds
1676311200,13.0,62,5.8,10.6,0.0,1027.3,1003.9,21,0.05,0.57,2.6,106,5.9,12.8,0.263,1,2151.03,0.0,0.0,few clouds
1676314800,11.5,66,5.3,9.2,0.0,1027.8,1004.3,31,0.02,0.46,2.28,105,5.4,11.8,0.264,0,0.0,0.0,0.0,scattered clouds
1676318400,9.7,73,5.0,7.3,0.0,1027.9,1004.3,34,0.01,0.33,2.15,112,4.7,10.8,0.264,0,0.0,0.0,0.0,scattered clouds
1676322000,8.6,75,4.5,6.2,0.0,1028.0,1004.3,21,0.01,0.28,2.12,109,4.3,9.9,0.264,0,0.0,0.0,0.0,few clouds
1676325600,7.8,78,4.2,5.5,0.0,1028.1,1004.3,14,0.0,0.23,1.94,102,4.1,9.2,0.265,0,0.0,0.0,0.0,few clouds
1676329200,7.2,80,3.9,4.8,0.0,1027.8,1004.0,26,0.0,0.21,1.91,96,3.9,8.5,0.265,0,0.0,0.0,0.0,scattered clouds
1676332800,6.6,81,3.6,3.6,0.0,1027.6,1003.7,13,0.01,0.18,2.83,98,4.3,10.2,0.266,0,0.0,0.0,0.0,few clouds
1676336400,8.2,70,3.2,5.5,0.0,1027.3,1003.6,22,0.01,0.32,2.26,103,5.0,9.3,0.267,0,0.0,0.0,0.0,few clouds
1676340000,8.6,66,2.6,5.6,0.0,1026.9,1003.2,6,0.02,0.38,2.55,101,5.2,8.7,0.267,0,0.0,0.0,0.0,clear sky
1676343600,8.9,61,1.9,5.7,0.0,1026.4,1002.7,14,0.03,0.44,2.77,103,5.7,8.4,0.268,0,0.0,0.0,0.0,few clouds
1676347200,9.1,58,1.4,5.7,0.0,1025.8,1002.2,22,0.03,0.48,2.89,104,6.0,8.2,0.268,0,0.0,0.0,0.0,few clouds
1676350800,9.4,57,1.3,5.8,0.0,1025.7,1002.1,43,0.04,0.51,3.29,110,6.7,8.1,0.268,0,0.0,0.0,0.0,scattered clouds
1676354400,9.4,57,1.3,5.6,0.0,1025.6,1002.0,26,0.05,0.51,3.68,112,7.4,8.0,0.268,0,0.0,0.0,0.0,scattered clouds
1676358000,9.4,58,1.5,5.5,0.0,1025.7,1002.1,21,0.05,0.5,3.83,110,7.7,8.0,0.269,0,0.0,0.0,0.0,few clouds
1676361600,9.5,60,2.0,5.7,0.0,1025.6,1002.0,22,0.06,0.48,3.83,110,7.7,8.0,0.269,1,0.0,4.9,56.4,few clouds
1676365200,11.3,58,3.4,7.4,0.0,1025.8,1002.3,26,0.09,0.56,4.49,111,8.7,8.6,0.269,1,3600.0,100.0,404.7,scattered clouds
1676368800,13.1,58,4.9,9.6,0.0,1025.5,1002.2,34,0.16,0.64,4.47,117,9.2,9.7,0.269,1,3600.0,226.2,577.1,scattered clouds
1676372400,14.0,53,4.7,9.8,0.0,1025.3,1002.1,16,0.23,0.74,5.55,118,11.0,10.9,0.268,1,3600.0,308.1,616.4,few clouds
1676376000,15.4,49,4.8,11.2,0.0,1024.6,1001.5,8,0.3,0.89,5.69,121,11.1,12.6,0.263,1,3600.0,446.0,791.7,clear sky
1676379600,16.2,47,4.9,12.3,0.0,1023.3,1000.3,0,0.33,0.98,5.39,121,11.5,13.5,0.261,1,3600.0,495.8,857.2,clear sky
1676383200,16.6,47,5.2,12.9,0.0,1021.9,999.0,2,0.33,1.01,5.13,123,10.9,14.2,0.26,1,3600.0,465.6,856.2,clear sky
1676386800,16.6,48,5.5,12.8,0.0,1021.3,998.4,17,0.3,0.99,5.11,130,10.4,14.6,0.259,1,3600.0,378.3,818.9,few clouds
1676390400,16.2,51,6.1,12.6,0.0,1020.9,997.9,30,0.23,0.9,4.98,128,10.0,14.5,0.258,1,3600.0,245.0,723.7,scattered clouds
1676394000,15.3,57,6.8,12.6,0.0,1020.8,997.8,31,0.14,0.75,3.69,123,9.6,14.1,0.257,1,3600.0,90.0,495.0,scattered clouds
1676397600,13.2,63,6.3,11.0,0.0,1021.1,997.9,51,0.05,0.57,2.56,121,7.3,13.1,0.257,1,2231.39,0.7,8.4,broken clouds
1676401200,12.8,64,6.1,10.5,0.0,1021.7,998.5,100,0.03,0.54,2.58,126,5.7,12.3,0.258,0,0.0,0.0,0.0,overcast clouds
1676404800,12.8,61,5.4,10.3,0.0,1022.0,998.8,100,0.03,0.58,2.69,121,5.5,11.8,0.258,0,0.0,0.0,0.0,overcast clouds
1676408400,12.5,58,4.5,9.3,0.0,1022.1,998.8,6,0.05,0.61,3.48,108,6.9,11.3,0.258,0,0.0,0.0,0.0,clear sky
1676412000,11.5,62,4.4,8.3,0.0,1022.0,998.6,13,0.04,0.52,3.44,98,6.9,10.8,0.258,0,0.0,0.0,0.0,few clouds
1676415600,11.1,62,4.2,7.9,0.0,1022.1,998.7,8,0.04,0.5,3.54,98,7.2,10.4,0.258,0,0.0,0.0,0.0,clear sky
1676419200,10.5,64,3.9,7.5,0.0,1022.5,999.1,14,0.03,0.46,2.91,94,7.0,11.1,0.247,0,0.0,0.0,0.0,few clouds
1676422800,10.4,64,3.8,7.5,0.0,1022.8,999.3,13,0.03,0.46,2.7,90,6.2,10.5,0.247,0,0.0,0.0,0.0,few clouds
1676426400,10.0,65,3.6,7.1,0.0,1022.8,999.3,32,0.02,0.43,2.61,86,5.7,10.0,0.248,0,0.0,0.0,0.0,scattered clouds
1676430000,9.9,64,3.5,7.1,0.0,1023.1,999.6,39,0.02,0.44,2.6,88,5.4,9.6,0.248,0,0.0,0.0,0.0,scattered clouds
1676433600,9.9,64,3.4,7.0,0.0,1023.3,999.8,56,0.03,0.44,2.6,88,5.5,9.4,0.248,0,0.0,0.0,0.0,broken clouds
1676437200,10.0,63,3.4,7.0,0.0,1023.6,1000.1,39,0.03,0.45,2.92,84,6.0,9.2,0.249,0,0.0,0.0,0.0,scattered clouds
1676440800,9.6,65,3.3,6.5,0.0,1023.9,1000.4,4,0.03,0.43,3.01,84,6.3,9.0,0.249,0,0.0,0.0,0.0,clear sky
1676444400,9.0,68,3.3,6.1,0.0,1024.5,1000.9,9,0.02,0.37,2.52,83,6.2,8.7,0.249,0,0.0,0.0,0.0,clear sky
1676448000,8.9,70,3.7,6.2,0.0,1025.2,1001.6,25,0.03,0.34,2.33,80,5.2,8.5,0.249,1,0.0,7.3,83.5,few clouds
1676451600,11.4,65,5.1,8.7,0.0,1026.1,1002.6,21,0.07,0.47,2.81,86,5.4,9.0,0.249,1,3600.0,114.2,453.6,few clouds
1676455200,13.9,61,6.6,11.8,0.0,1026.4,1003.1,0,0.15,0.61,2.32,83,5.5,10.4,0.249,1,3600.0,266.9,672.8,clear sky
1676458800,15.8,52,6.0,13.2,0.0,1026.7,1003.6,0,0.25,0.86,3.14,99,6.7,11.9,0.248,1,3600.0,400.0,792.7,clear sky
1676462400,17.2,46,5.5,14.8,0.0,1026.9,1003.9,0,0.31,1.06,2.57,103,6.8,13.7,0.246,1,3600.0,480.5,845.6,clear sky
1676466000,17.9,45,5.9,16.1,0.0,1026.4,1003.5,0,0.34,1.13,2.01,117,5.8,14.9,0.244,1,3600.0,505.8,867.2,clear sky
1676469600,18.3,44,5.8,17.1,0.0,1026.1,1003.2,0,0.33,1.18,0.61,99,5.0,15.9,0.243,1,3600.0,473.4,862.9,clear sky
1676473200,18.3,44,5.8,16.8,0.0,1026.0,1003.1,0,0.29,1.18,0.86,324,3.1,16.4,0.242,1,3600.0,393.2,842.6,clear sky
1676476800,18.3,45,6.2,16.9,0.0,1025.9,1003.0,4,0.21,1.16,0.89,333,3.2,16.4,0.241,1,3600.0,233.7,681.3,clear sky
1676480400,17.2,59,9.1,16.4,0.0,1025.9,1002.9,0,0.12,0.81,1.2,318,2.5,15.8,0.241,1,3600.0,107.3,576.9,clear sky
1676484000,13.5,70,8.1,12.0,0.0,1026.4,1003.1,4,0.04,0.47,1.92,332,3.8,14.5,0.241,1,2311.55,2.5,28.2,clear sky
1676487600,12.2,75,7.8,10.6,0.0,1027.3,1003.9,1,0.01,0.36,1.99,342,4.0,13.2,0.241,0,0.0,0.0,0.0,clear sky
1676491200,10.7,82,7.8,9.0,0.0,1028.0,1004.5,30,0.0,0.23,2.16,347,4.0,12.1,0.242,0,0.0,0.0,0.0,scattered clouds
1676494800,9.4,86,7.2,7.6,0.0,1028.4,1004.7,0,0.0,0.17,2.21,5,3.9,11.2,0.242,0,0.0,0.0,0.0,clear sky
1676498400,8.6,88,6.6,6.6,0.0,1028.8,1005.1,0,0.0,0.14,2.11,31,3.8,10.4,0.242,0,0.0,0.0,0.0,clear sky
1676502000,7.7,89,6.0,5.9,0.0,1029.0,1005.2,0,0.0,0.12,1.7,50,3.6,9.7,0.243,0,0.0,0.0,0.0,clear sky
1676505600,6.9,91,5.6,5.0,0.0,1029.2,1005.3,11,0.0,0.09,1.7,62,3.2,10.1,0.239,0,0.0,0.0,0.0,few clouds
1676509200,6.4,92,5.2,4.6,0.0,1028.9,1005.0,22,0.0,0.08,1.36,73,3.1,9.4,0.24,0,0.0,0.0,0.0,few clouds
1676512800,5.7,93,4.7,3.8,0.0,1028.7,1004.7,19,0.0,0.06,1.25,61,2.8,8.8,0.24,0,0.0,0.0,0.0,few clouds
1676516400,5.3,93,4.3,3.2,0.0,1028.7,1004.7,29,0.0,0.06,1.39,69,2.7,8.2,0.24,0,0.0,0.0,0.0,scattered clouds
1676520000,4.9,94,4.0,2.9,0.0,1028.5,1004.5,30,0.0,0.06,1.26,72,2.7,7.8,0.241,0,0.0,0.0,0.0,scattered clouds
1676523600,4.9,93,3.9,2.8,0.0,1028.6,1004.6,30,0.0,0.06,1.26,72,2.5,7.5,0.241,0,0.0,0.0,0.0,scattered clouds
1676527200,4.6,94,3.6,2.4,0.0,1028.7,1004.6,28,0.0,0.05,1.26,72,2.3,7.2,0.242,0,0.0,0.0,0.0,scattered clouds
1676530800,4.2,94,3.3,2.1,0.0,1029.1,1005.0,4,0.0,0.05,1.12,80,2.2,6.9,0.242,0,0.0,0.0,0.0,clear sky
1676534400,4.7,93,3.6,2.7,0.0,1029.5,1005.4,2,0.01,0.06,1.1,95,2.3,6.7,0.242,1,0.0,9.6,110.1,clear sky
1676538000,8.3,85,5.9,6.7,0.0,1030.2,1006.4,2,0.04,0.17,1.08,68,2.9,7.5,0.242,1,3600.0,125.1,488.1,clear sky
1676541600,12.6,73,7.9,11.8,0.0,1030.3,1006.8,0,0.13,0.39,0.54,68,2.8,9.3,0.242,1,3600.0,278.4,693.4,clear sky
1676545200,15.4,62,8.2,14.8,0.0,1030.4,1007.2,0,0.23,0.66,0.14,225,2.7,11.4,0.242,1,3600.0,406.3,797.3,clear sky
1676548800,16.8,55,7.6,16.0,0.0,1030.1,1007.0,0,0.3,0.87,0.41,256,2.6,12.8,0.24,1,3600.0,485.6,847.1,clear sky
1676552400,17.9,51,7.6,17.3,0.0,1029.4,1006.4,0,0.33,1.01,0.5,307,3.1,14.5,0.238,1,3600.0,508.8,865.0,clear sky
1676556000,18.3,50,7.6,17.4,0.0,1028.6,1005.6,0,0.33,1.07,0.94,328,3.6,15.7,0.237,1,3600.0,475.5,859.1,clear sky
1676559600,18.4,49,7.6,17.0,0.0,1028.0,1005.1,0,0.29,1.08,1.48,332,4.0,16.2,0.236,1,3600.0,388.9,825.2,clear sky
1676563200,18.1,50,7.6,16.6,0.0,1027.8,1004.8,1,0.22,1.04,1.79,333,4.1,16.2,0.235,1,3600.0,260.2,748.8,clear sky
1676566800,17.0,65,10.3,16.5,0.0,1027.9,1004.9,0,0.12,0.68,1.14,322,4.0,15.7,0.235,1,3600.0,116.4,611.9,clear sky
1676570400,16.1,63,9.0,14.9,0.0,1028.1,1005.0,0,0.05,0.68,1.75,336,2.6,14.4,0.235,1,2391.45,4.0,46.0,clear sky
1676574000,15.1,67,9.1,14.2,0.0,1028.4,1005.2,0,0.01,0.57,1.3,32,2.4,12.9,0.236,0,0.0,0.0,0.0,clear sky
1676577600,10.3,84,7.8,8.8,0.0,1028.6,1005.0,0,0.0,0.2,1.89,58,2.8,11.7,0.236,0,0.0,0.0,0.0,clear sky
1676581200,9.2,87,7.1,7.5,0.0,1029.0,1005.3,0,0.0,0.15,1.79,63,3.1,10.8,0.236,0,0.0,0.0,0.0,clear sky
1676584800,8.5,88,6.7,6.9,0.0,1029.3,1005.5,0,0.0,0.13,1.48,62,3.1,10.1,0.237,0,0.0,0.0,0.0,clear sky
1676588400,7.2,91,5.9,5.3,0.0,1029.2,1005.3,0,0.0,0.09,1.8,71,3.7,9.5,0.237,0,0.0,0.0,0.0,clear sky
1676592000,6.7,92,5.5,4.6,0.0,1029.2,1005.3,0,0.0,0.08,1.94,78,4.1,9.7,0.231,0,0.0,0.0,0.0,clear sky
1676595600,6.7,87,4.7,4.4,0.0,1029.2,1005.3,0,0.0,0.13,1.93,69,4.2,9.1,0.231,0,0.0,0.0,0.0,clear sky
1676599200,6.7,81,3.7,4.2,0.0,1029.1,1005.2,0,0.0,0.19,1.88,65,4.3,8.5,0.231,0,0.0,0.0,0.0,clear sky
1676602800,6.3,79,2.9,3.6,0.0,1029.1,1005.2,0,0.0,0.2,2.01,63,4.1,8.0,0.232,0,0.0,0.0,0.0,clear sky
1676606400,5.8,78,2.2,2.9,0.0,1029.0,1005.0,0,0.0,0.21,2.21,72,4.2,7.6,0.232,0,0.0,0.0,0.0,clear sky
1676610000,5.5,76,1.6,2.5,0.0,1029.2,1005.2,0,0.01,0.22,2.2,87,4.2,7.2,0.232,0,0.0,0.0,0.0,clear sky
1676613600,5.4,74,1.2,2.4,0.0,1029.3,1005.3,0,0.01,0.23,2.2,87,4.3,6.8,0.232,0,0.0,0.0,0.0,clear sky
1676617200,5.5,72,0.9,2.4,0.0,1029.5,1005.5,0,0.01,0.25,2.2,90,4.5,6.5,0.233,0,0.0,0.0,0.0,clear sky
1676620800,6.6,70,1.4,3.7,0.0,1029.7,1005.8,0,0.03,0.3,2.0,90,4.6,6.4,0.233,1,5.27,11.9,134.0,clear sky
1676624400,10.6,61,3.4,8.0,0.0,1030.3,1006.7,0,0.07,0.5,2.2,93,4.5,7.4,0.233,1,3600.0,137.4,526.3,clear sky
1676628000,13.6,58,5.5,11.8,0.0,1030.3,1006.9,0,0.15,0.66,1.43,65,4.8,9.2,0.233,1,3600.0,294.6,725.2,clear sky
1676631600,16.0,51,5.9,14.3,0.0,1030.1,1006.9,0,0.25,0.9,1.34,63,4.2,11.2,0.232,1,3600.0,424.7,825.6,clear sky
1676635200,18.3,43,5.6,16.4,0.0,1029.0,1006.0,0,0.33,1.19,1.72,36,4.6,13.8,0.232,1,3600.0,505.3,873.9,clear sky
1676638800,19.4,39,4.9,17.6,0.0,1028.2,1005.3,0,0.37,1.39,1.8,87,4.8,15.2,0.23,1,3600.0,529.9,893.3,clear sky
1676642400,19.9,35,3.9,17.9,0.0,1027.2,1004.4,0,0.37,1.52,1.81,96,4.8,16.2,0.229,1,3600.0,497.7,891.5,clear sky
1676646000,20.0,34,3.6,17.4,0.0,1026.5,1003.7,0,0.33,1.55,2.12,109,4.7,16.7,0.227,1,3600.0,411.1,863.7,clear sky
1676649600,19.8,37,4.6,17.4,0.0,1026.3,1003.5,0,0.26,1.46,2.12,109,4.8,16.6,0.226,1,3600.0,280.9,798.1,clear sky
1676653200,18.2,59,10.1,17.6,0.0,1026.5,1003.6,0,0.13,0.85,1.3,122,4.1,16.1,0.226,1,3600.0,129.8,667.5,clear sky
1676656800,15.7,49,5.0,13.3,0.0,1026.7,1003.6,0,0.07,0.91,2.3,124,3.8,14.7,0.226,1,2471.04,6.3,71.9,clear sky
1676660400,11.6,61,4.3,8.8,0.0,1027.1,1003.6,0,0.06,0.53,2.82,107,4.6,12.9,0.226,0,0.0,0.0,0.0,clear sky
1676664000,9.8,64,3.4,7.1,0.0,1027.3,1003.7,0,0.02,0.44,2.33,80,4.8,11.5,0.227,0,0.0,0.0,0.0,clear sky
1676667600,9.1,65,2.8,6.4,0.0,1027.7,1004.0,0,0.02,0.41,2.02,70,4.4,10.5,0.227,0,0.0,0.0,0.0,clear sky
1676671200,8.3,67,2.5,5.5,0.0,1028.0,1004.2,0,0.02,0.36,2.15,68,4.6,9.8,0.227,0,0.0,0.0,0.0,clear sky
1676674800,8.1,64,1.8,5.2,0.0,1027.9,1004.1,0,0.02,0.39,2.19,66,4.8,9.1,0.227,0,0.0,0.0,0.0,clear sky
1676678400,7.9,65,1.7,4.4,0.0,1027.4,1003.6,0,0.03,0.37,3.16,72,4.9,9.6,0.228,0,0.0,0.0,0.0,clear sky
1676682000,8.1,60,0.7,4.8,0.0,1027.4,1003.6,0,0.03,0.44,2.47,76,6.1,8.9,0.228,0,0.0,0.0,0.0,clear sky
1676685600,7.5,61,0.3,4.1,0.0,1027.4,1003.6,0,0.03,0.41,2.5,74,5.1,8.3,0.229,0,0.0,0.0,0.0,clear sky
1676689200,6.8,62,0.1,3.3,0.0,1027.3,1003.4,0,0.02,0.38,2.65,79,5.0,7.7,0.229,0,0.0,0.0,0.0,clear sky
1676692800,6.9,60,-0.3,3.5,0.0,1027.0,1003.2,0,0.02,0.4,2.43,81,5.0,7.3,0.229,0,0.0,0.0,0.0,clear sky
1676696400,7.1,58,-0.5,3.7,0.0,1026.8,1003.0,0,0.02,0.42,2.32,83,5.0,7.1,0.229,0,0.0,0.0,0.0,clear sky
1676700000,7.3,57,-0.6,3.8,0.0,1027.0,1003.2,0,0.03,0.44,2.43,81,5.2,6.9,0.23,0,0.0,0.0,0.0,clear sky
1676703600,6.9,59,-0.6,3.5,0.0,1027.1,1003.3,0,0.02,0.41,2.31,85,5.2,6.8,0.23,0,0.0,0.0,0.0,clear sky
1676707200,7.8,59,0.3,4.5,0.0,1027.5,1003.7,0,0.04,0.44,2.35,78,4.9,6.7,0.23,1,41.47,14.1,151.4,clear sky
1676710800,11.4,54,2.4,8.3,0.0,1028.1,1004.6,0,0.09,0.62,2.7,88,5.4,7.7,0.23,1,3600.0,140.7,529.3,clear sky
1676714400,14.3,50,4.1,11.6,0.0,1028.2,1004.9,0,0.17,0.81,2.5,92,5.8,9.4,0.23,1,3600.0,297.6,723.7,clear sky
1676718000,16.1,43,3.4,12.8,0.0,1028.0,1004.9,0,0.27,1.05,3.42,105,7.1,11.2,0.229,1,3600.0,424.3,816.8,clear sky
1676721600,17.6,38,3.0,14.2,0.0,1027.8,1004.8,0,0.34,1.26,3.54,106,7.4,13.1,0.226,1,3600.0,504.1,864.3,clear sky
1676725200,18.3,38,3.5,15.2,0.0,1027.3,1004.4,0,0.38,1.31,3.72,114,7.8,14.4,0.225,1,3600.0,532.8,890.9,clear sky
1676728800,18.6,37,3.8,15.8,0.0,1026.6,1003.7,4,0.37,1.35,3.22,116,7.9,15.3,0.223,1,3600.0,496.9,882.3,clear sky
1676732400,18.6,38,4.0,16.0,0.0,1026.0,1003.1,17,0.31,1.33,2.16,124,6.8,15.9,0.222,1,3600.0,388.5,808.3,few clouds
1676736000,18.3,41,4.7,15.8,0.0,1025.8,1002.9,10,0.23,1.25,2.33,137,4.9,15.8,0.221,1,3600.0,196.0,550.0,clear sky
1676739600,17.0,54,7.6,15.4,0.0,1025.6,1002.6,2,0.13,0.89,1.81,186,4.5,15.4,0.221,1,3600.0,83.7,421.4,clear sky
1676743200,13.5,66,7.3,11.9,0.0,1026.1,1002.8,46,0.04,0.53,1.92,219,3.9,14.2,0.221,1,2550.29,6.0,69.1,scattered clouds
1676746800,10.8,82,7.8,9.0,0.0,1026.7,1003.2,59,0.03,0.24,2.42,246,3.6,12.9,0.221,0,0.0,0.0,0.0,broken clouds
1676750400,12.7,71,7.6,11.7,0.0,1027.2,1003.8,30,0.0,0.42,0.7,360,3.2,11.9,0.222,0,0.0,0.0,0.0,scattered clouds
1676754000,10.4,81,7.2,8.8,0.0,1027.3,1003.7,32,0.0,0.25,1.61,60,2.3,10.9,0.222,0,0.0,0.0,0.0,scattered clouds
1676757600,9.6,82,6.7,7.8,0.0,1027.4,1003.8,30,0.0,0.21,1.89,58,2.9,10.3,0.223,0,0.0,0.0,0.0,scattered clouds
1676761200,9.3,80,6.1,7.4,0.0,1027.1,1003.5,23,0.0,0.23,1.84,61,2.9,9.7,0.223,0,0.0,0.0,0.0,few clouds
1676764800,8.8,83,6.2,6.9,0.0,1026.7,1003.0,12,0.0,0.19,1.96,75,2.9,10.8,0.23,0,0.0,0.0,0.0,few clouds
1676768400,8.0,84,5.5,6.3,0.0,1026.3,1002.6,6,0.0,0.17,1.17,70,3.2,10.1,0.231,0,0.0,0.0,0.0,clear sky
1676772000,7.0,87,5.1,5.1,0.0,1026.1,1002.3,7,0.0,0.13,1.46,74,3.0,9.4,0.231,0,0.0,0.0,0.0,clear sky
1676775600,6.5,88,4.6,4.4,0.0,1025.9,1002.0,13,0.0,0.12,1.53,79,3.1,8.9,0.231,0,0.0,0.0,0.0,few clouds
1676779200,6.1,87,4.1,4.0,0.0,1025.4,1001.5,20,0.0,0.13,1.49,70,3.1,8.4,0.232,0,0.0,0.0,0.0,few clouds
1676782800,6.3,83,3.6,4.0,0.0,1025.1,1001.3,17,0.0,0.17,1.62,68,3.1,8.1,0.232,0,0.0,0.0,0.0,few clouds
1676786400,6.3,79,2.9,3.8,0.0,1025.1,1001.3,4,0.0,0.21,1.71,83,3.2,7.8,0.232,0,0.0,0.0,0.0,clear sky
1676790000,6.3,75,2.2,3.6,0.0,1025.3,1001.4,6,0.0,0.24,1.84,103,3.4,7.5,0.233,0,0.0,0.0,0.0,clear sky
1676793600,7.6,71,2.6,5.1,0.0,1025.8,1002.0,11,0.02,0.3,1.6,94,3.6,7.5,0.233,1,0.0,11.6,119.2,few clouds
1676797200,11.7,61,4.4,8.9,0.0,1026.3,1002.9,14,0.08,0.54,2.7,92,5.2,8.4,0.233,1,3600.0,96.0,354.7,few clouds
1676800800,14.6,57,6.2,12.4,0.0,1026.0,1002.8,50,0.15,0.72,2.43,81,5.5,9.9,0.233,1,3600.0,186.3,447.7,scattered clouds
1676804400,16.7,49,5.9,14.3,0.0,1025.9,1002.9,41,0.24,0.98,2.63,81,5.9,11.7,0.232,1,3600.0,312.1,595.1,scattered clouds
1676808000,17.7,48,6.6,15.7,0.0,1025.1,1002.2,5,0.28,1.06,2.22,54,7.4,12.3,0.228,1,3600.0,293.9,499.6,clear sky
1676811600,19.2,45,7.0,17.5,0.0,1024.4,1001.6,18,0.33,1.22,1.8,93,5.1,14.1,0.227,1,3600.0,407.1,675.1,few clouds
1676815200,19.8,43,6.9,17.9,0.0,1023.6,1000.9,14,0.35,1.31,2.19,114,5.3,15.5,0.226,1,3600.0,431.5,759.6,few clouds
1676818800,19.9,43,7.0,18.1,0.0,1022.8,1000.1,11,0.31,1.32,2.01,117,5.2,16.3,0.224,1,3600.0,364.1,750.2,few clouds
1676822400,19.8,44,7.2,17.9,0.0,1022.5,999.8,14,0.25,1.29,2.16,124,4.7,16.5,0.223,1,3600.0,248.8,689.5,few clouds
1676826000,18.7,61,10.9,18.4,0.0,1022.4,999.6,9,0.13,0.85,1.12,170,4.3,16.2,0.223,1,3600.0,114.2,562.7,clear sky
1676829600,14.6,71,9.4,13.3,0.0,1022.7,999.6,0,0.05,0.48,2.25,212,3.4,15.0,0.223,1,2629.15,8.4,96.7,clear sky
1676833200,16.3,62,8.9,15.7,0.0,1023.2,1000.2,2,0.02,0.71,0.6,270,3.3,13.5,0.224,0,0.0,0.0,0.0,clear sky
1676836800,13.1,73,8.4,12.0,0.0,1023.2,1000.0,30,0.0,0.41,1.28,51,2.2,12.2,0.224,0,0.0,0.0,0.0,scattered clouds
1676840400,10.1,83,7.3,8.4,0.0,1023.1,999.6,29,0.0,0.21,2.02,70,3.5,11.3,0.224,0,0.0,0.0,0.0,scattered clouds
1676844000,9.2,84,6.6,7.4,0.0,1022.8,999.2,11,0.0,0.19,1.79,63,3.5,10.6,0.225,0,0.0,0.0,0.0,few clouds
1676847600,8.6,83,5.9,6.6,0.0,1022.7,999.1,8,0.0,0.19,1.79,63,3.4,10.0,0.225,0,0.0,0.0,0.0,clear sky
1676851200,8.2,81,5.2,5.7,0.0,1022.6,999.0,33,0.0,0.2,2.46,63,3.5,10.6,0.224,0,0.0,0.0,0.0,scattered clouds
1676854800,9.0,74,4.7,6.7,0.0,1022.1,998.5,53,0.01,0.29,1.97,66,4.4,10.0,0.224,0,0.0,0.0,0.0,broken clouds
1676858400,9.6,70,4.4,7.0,0.0,1021.8,998.3,36,0.02,0.36,2.4,73,4.5,9.7,0.224,0,0.0,0.0,0.0,scattered clouds
1676862000,9.9,68,4.2,7.4,0.0,1021.4,997.9,47,0.02,0.4,2.19,66,4.6,9.4,0.225,0,0.0,0.0,0.0,scattered clouds
1676865600,10.1,68,4.4,7.7,0.0,1020.8,997.4,31,0.02,0.4,2.08,55,4.6,9.3,0.225,0,0.0,0.0,0.0,scattered clouds
1676869200,8.3,75,4.2,5.5,0.0,1021.0,997.4,42,0.01,0.27,2.7,92,4.5,8.8,0.225,0,0.0,0.0,0.0,scattered clouds
1676872800,9.7,67,3.8,7.1,0.0,1021.0,997.5,41,0.02,0.4,2.31,95,4.6,8.5,0.225,0,0.0,0.0,0.0,scattered clouds
1676876400,8.9,70,3.7,6.3,0.0,1021.2,997.7,38,0.01,0.35,2.3,90,4.2,8.1,0.226,0,0.0,0.0,0.0,scattered clouds
1676880000,8.8,75,4.7,6.2,0.0,1021.4,997.8,37,0.03,0.28,2.67,103,4.9,8.0,0.226,1,0.0,9.2,90.2,scattered clouds
1676883600,13.2,61,5.9,11.2,0.0,1021.8,998.6,41,0.07,0.59,1.93,111,4.8,9.0,0.226,1,2758.47,41.9,151.9,scattered clouds
1676887200,15.5,59,7.5,13.4,0.0,1021.9,998.9,42,0.15,0.72,2.78,120,5.9,10.5,0.226,1,3600.0,76.8,182.3,scattered clouds
1676890800,17.1,50,6.7,14.5,0.0,1021.8,998.9,32,0.24,0.97,3.49,114,7.2,12.1,0.226,1,3600.0,173.6,327.8,scattered clouds
1676894400,19.0,45,7.0,16.5,0.0,1021.0,998.3,30,0.32,1.2,3.4,118,8.1,12.2,0.227,1,3600.0,319.0,537.6,scattered clouds
1676898000,19.6,47,7.9,17.9,0.0,1020.2,997.5,35,0.34,1.22,2.14,143,6.6,14.1,0.226,1,3600.0,344.8,567.0,scattered clouds
1676901600,19.7,46,7.9,17.8,0.0,1019.6,997.0,32,0.33,1.23,2.69,149,5.8,15.4,0.225,1,3600.0,347.7,607.1,scattered clouds
1676905200,19.1,50,8.5,17.2,0.0,1019.5,996.8,47,0.28,1.1,2.9,136,7.0,16.0,0.223,1,3600.0,212.4,433.4,scattered clouds
1676908800,18.1,60,10.3,17.0,0.0,1019.4,996.6,83,0.15,0.82,2.24,153,6.0,15.7,0.223,1,0.0,19.5,53.4,broken clouds
1676912400,16.8,70,11.3,16.6,0.0,1019.5,996.6,88,0.09,0.58,1.32,189,4.2,15.3,0.223,1,1005.94,19.4,93.5,overcast clouds
1676916000,14.8,74,10.3,14.1,0.0,1019.3,996.3,36,0.04,0.43,1.52,247,2.5,14.4,0.223,1,1369.62,3.8,43.5,scattered clouds
