dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1631073600,18.5,94,17.5,19.2,0.6,1014.2,991.6,100,0.0,0.12,3.91,184,8.7,19.2,0.248,0,0.0,0.0,0.0,light rain
1631077200,18.4,95,17.6,19.0,0.4,1014.2,991.6,100,0.0,0.11,4.24,195,9.1,19.1,0.252,0,0.0,0.0,0.0,light rain
1631080800,18.1,98,17.8,18.9,0.6,1014.5,991.8,100,0.0,0.05,3.85,189,9.2,19.1,0.26,0,0.0,0.0,0.0,light rain
1631084400,18.3,96,17.6,19.0,0.6,1014.8,992.1,100,0.02,0.08,3.95,189,8.8,19.1,0.268,1,0.0,0.0,0.0,light rain
1631088000,18.4,94,17.4,19.1,0.8,1015.1,992.5,100,0.04,0.13,3.76,205,8.6,19.2,0.277,1,0.0,19.2,55.5,light rain
1631091600,19.3,94,18.3,20.7,0.5,1015.5,992.9,100,0.08,0.14,3.26,191,8.5,19.6,0.282,1,1815.63,61.9,120.5,light rain
1631095200,19.9,89,18.1,20.7,0.5,1015.7,993.2,100,0.1,0.25,4.3,198,8.7,20.0,0.286,1,0.0,24.5,37.6,light rain
1631098800,19.9,85,17.4,19.9,0.9,1015.9,993.3,63,0.19,0.34,5.03,221,10.4,20.6,0.293,1,3011.29,120.3,160.4,light rain
1631102400,20.2,87,17.9,21.2,0.2,1016.0,993.5,100,0.22,0.32,3.58,207,10.6,20.9,0.323,1,2201.53,106.9,133.4,light rain
1631106000,22.0,75,17.4,22.4,0.5,1015.7,993.3,100,0.31,0.65,4.3,216,9.9,21.9,0.324,1,3600.0,231.9,289.1,light rain
1631109600,20.8,84,18.0,21.4,1.2,1015.9,993.4,83,0.26,0.39,4.36,233,10.6,22.1,0.331,1,3600.0,228.3,303.2,light rain
1631113200,21.5,83,18.5,23.1,0.2,1015.5,993.1,78,0.26,0.44,2.94,235,9.4,22.5,0.328,1,3600.0,237.3,361.4,light rain
1631116800,21.2,80,17.6,22.0,0.2,1015.4,993.0,36,0.22,0.5,3.72,239,8.2,22.7,0.326,1,3600.0,151.2,291.0,light rain
1631120400,20.8,80,17.2,21.5,0.2,1015.6,993.1,27,0.17,0.49,3.58,247,8.1,22.5,0.324,1,3600.0,132.6,376.9,light rain
1631124000,20.2,82,16.9,21.1,0.0,1015.8,993.3,20,0.1,0.44,3.01,249,7.7,22.0,0.321,1,3600.0,53.9,328.3,few clouds
1631127600,19.0,88,17.0,20.7,0.0,1015.9,993.3,36,0.02,0.27,1.57,243,6.2,21.2,0.318,0,583.17,0.0,0.0,scattered clouds
1631131200,18.1,93,17.0,19.9,0.0,1016.6,993.9,66,0.0,0.14,1.41,225,3.4,20.4,0.316,0,0.0,0.0,0.0,broken clouds
1631134800,18.0,92,16.6,19.8,0.2,1016.9,994.2,77,0.0,0.18,1.14,218,3.2,19.9,0.316,0,0.0,0.0,0.0,light rain
1631138400,18.1,92,16.8,19.9,0.4,1017.0,994.3,100,0.0,0.17,1.14,218,2.6,19.5,0.317,0,0.0,0.0,0.0,light rain
1631142000,18.4,92,17.0,20.2,0.4,1017.1,994.4,100,0.0,0.18,1.49,200,3.1,19.3,0.318,0,0.0,0.0,0.0,light rain
1631145600,18.4,92,17.0,20.1,0.1,1016.7,994.0,100,0.0,0.18,1.63,169,3.2,20.0,0.309,0,0.0,0.0,0.0,light rain
1631149200,18.5,92,17.1,19.9,0.1,1016.6,993.9,100,0.0,0.17,2.12,199,4.3,19.6,0.308,0,0.0,0.0,0.0,light rain
1631152800,18.3,94,17.4,19.8,0.6,1016.3,993.6,100,0.0,0.12,2.25,212,4.7,19.3,0.313,0,0.0,0.0,0.0,light rain
1631156400,18.0,97,17.5,19.4,0.5,1016.2,993.5,100,0.0,0.06,2.5,233,4.8,19.1,0.317,0,0.0,0.0,0.0,light rain
1631160000,17.9,98,17.5,19.5,0.3,1016.4,993.7,100,0.0,0.05,2.21,252,4.9,18.9,0.319,0,0.0,0.0,0.0,light rain
1631163600,17.7,98,17.4,19.8,0.0,1016.3,993.6,47,0.0,0.04,1.08,236,4.4,18.7,0.317,0,0.0,0.0,0.0,scattered clouds
1631167200,17.4,99,17.3,19.5,0.0,1016.5,993.7,34,0.0,0.02,1.14,218,2.4,18.5,0.314,0,0.0,0.0,0.0,scattered clouds
1631170800,17.7,99,17.5,19.7,0.0,1016.9,994.2,92,0.01,0.03,1.35,228,2.9,18.5,0.312,1,21.95,15.5,100.4,overcast clouds
1631174400,18.2,95,17.5,20.4,0.0,1017.1,994.4,75,0.06,0.1,1.06,229,3.3,19.0,0.311,1,1212.72,34.3,100.4,broken clouds
1631178000,19.5,84,16.7,21.1,0.0,1017.4,994.8,75,0.14,0.37,1.44,236,4.3,19.8,0.309,1,3600.0,115.6,226.5,broken clouds
1631181600,20.9,75,16.3,22.0,0.1,1017.7,995.2,100,0.22,0.63,2.2,240,5.5,20.7,0.308,1,3600.0,188.2,290.1,light rain
1631185200,21.0,75,16.3,21.6,0.2,1017.9,995.4,100,0.19,0.63,3.0,240,6.5,21.1,0.306,1,1537.11,83.0,111.2,light rain
1631188800,21.0,73,16.0,20.8,0.2,1017.9,995.4,100,0.28,0.68,4.3,234,8.9,21.9,0.3,1,3600.0,241.5,302.8,light rain
1631192400,20.2,81,16.8,20.1,0.5,1017.6,995.0,98,0.16,0.45,4.69,236,10.8,21.6,0.303,1,0.0,22.9,28.7,light rain
1631196000,20.3,84,17.6,20.7,0.3,1017.4,994.8,100,0.15,0.37,4.48,231,10.4,21.5,0.303,1,0.0,40.4,54.0,light rain
1631199600,19.2,90,17.5,19.2,0.8,1016.9,994.3,100,0.11,0.23,5.12,231,10.5,21.2,0.309,1,0.0,15.7,24.2,light rain
1631203200,18.9,97,18.4,19.4,2.3,1016.9,994.3,100,0.07,0.07,5.08,238,10.5,20.7,0.336,1,0.0,1.8,3.4,light rain
1631206800,18.6,95,17.8,18.7,1.5,1016.9,994.2,100,0.05,0.1,5.29,255,11.5,20.2,0.352,1,0.0,0.0,0.0,light rain
1631210400,19.0,92,17.7,20.3,0.4,1017.2,994.5,75,0.05,0.17,2.82,276,11.6,19.9,0.351,1,0.0,8.8,55.2,light rain
1631214000,18.0,94,17.1,19.8,0.0,1017.2,994.5,90,0.01,0.12,1.4,274,5.9,19.5,0.347,0,7.4,0.0,0.0,overcast clouds
1631217600,17.0,96,16.4,18.6,0.1,1017.9,995.1,50,0.0,0.07,1.26,252,3.5,18.9,0.343,0,0.0,0.0,0.0,light rain
1631221200,16.4,97,15.9,17.7,0.1,1018.3,995.4,44,0.0,0.06,1.44,236,3.0,18.4,0.34,0,0.0,0.0,0.0,light rain
1631224800,16.7,98,16.4,18.5,0.0,1018.4,995.5,25,0.0,0.04,0.86,216,2.7,18.0,0.336,0,0.0,0.0,0.0,few clouds
1631228400,16.3,99,16.1,18.0,0.0,1018.4,995.5,26,0.0,0.02,0.81,173,1.8,17.6,0.333,0,0.0,0.0,0.0,scattered clouds
1631232000,15.9,98,15.6,17.4,0.0,1018.7,995.8,21,0.0,0.03,0.86,144,1.7,17.8,0.335,0,0.0,0.0,0.0,few clouds
1631235600,15.6,99,15.5,16.9,0.0,1018.7,995.8,38,0.0,0.01,1.08,124,2.2,17.5,0.332,0,0.0,0.0,0.0,scattered clouds
1631239200,14.9,100,14.9,15.7,0.0,1018.5,995.5,82,0.0,0.0,1.53,122,2.3,17.2,0.329,0,0.0,0.0,0.0,broken clouds
1631242800,15.2,99,15.1,16.2,0.0,1018.4,995.4,55,0.0,0.02,1.39,120,2.1,17.0,0.326,0,0.0,0.0,0.0,broken clouds
1631246400,15.1,99,14.9,16.1,0.0,1018.2,995.2,70,0.0,0.02,1.34,117,2.1,16.9,0.324,0,0.0,0.0,0.0,broken clouds
1631250000,15.4,98,15.1,16.5,0.0,1018.3,995.3,58,0.0,0.04,1.3,90,2.1,16.7,0.322,0,0.0,0.0,0.0,broken clouds
1631253600,15.8,97,15.4,17.2,0.0,1018.5,995.6,98,0.0,0.05,0.82,76,1.9,16.6,0.321,0,0.0,0.0,0.0,overcast clouds
1631257200,16.3,96,15.7,17.5,0.0,1019.1,996.2,99,0.01,0.07,1.55,75,2.7,16.8,0.319,1,0.0,6.6,44.0,overcast clouds
1631260800,17.4,90,15.8,18.8,0.2,1019.3,996.5,71,0.06,0.19,1.32,99,3.5,17.4,0.319,1,1373.54,35.8,105.8,light rain
1631264400,18.5,82,15.4,19.8,0.3,1019.7,997.0,64,0.16,0.37,0.94,122,3.7,18.4,0.32,1,3600.0,196.9,388.1,light rain
1631268000,19.4,77,15.2,20.7,0.2,1020.1,997.4,64,0.23,0.53,0.82,166,3.7,19.6,0.319,1,3600.0,213.9,331.4,light rain
1631271600,20.3,69,14.5,21.2,0.0,1020.2,997.6,72,0.26,0.73,1.22,215,4.2,20.5,0.316,1,3600.0,161.9,217.8,broken clouds
1631275200,19.9,73,15.0,20.7,0.1,1020.1,997.5,83,0.31,0.62,1.58,235,4.9,21.2,0.318,1,3600.0,276.4,348.3,light rain
1631278800,21.3,68,15.2,22.1,0.0,1019.7,997.2,82,0.33,0.81,1.79,243,5.3,22.1,0.314,1,3600.0,308.5,388.4,broken clouds
1631282400,21.9,64,14.8,22.5,0.0,1019.3,996.8,68,0.34,0.95,1.97,246,5.4,22.7,0.31,1,3600.0,305.1,410.0,broken clouds
1631286000,22.4,61,14.4,22.6,0.0,1019.0,996.6,93,0.33,1.07,2.33,245,5.8,23.2,0.306,1,3600.0,288.8,446.2,overcast clouds
1631289600,22.0,64,14.8,22.0,0.1,1018.8,996.3,77,0.27,0.95,2.96,258,6.6,23.2,0.303,1,3600.0,220.9,433.5,light rain
1631293200,20.9,71,15.4,21.1,0.0,1019.0,996.5,55,0.18,0.72,3.1,268,7.0,22.7,0.3,1,3600.0,117.3,343.9,broken clouds
1631296800,19.7,76,15.4,20.4,0.0,1018.9,996.3,61,0.1,0.55,2.3,272,6.6,22.0,0.298,1,3600.0,39.5,257.9,broken clouds
1631300400,17.4,89,15.6,18.6,0.0,1019.0,996.2,44,0.02,0.21,1.32,279,4.7,20.9,0.297,0,683.44,0.0,0.0,scattered clouds
1631304000,15.9,96,15.2,16.7,0.0,1019.4,996.5,5,0.0,0.08,1.71,263,2.6,19.8,0.296,0,0.0,0.0,0.0,clear sky
1631307600,16.7,94,15.8,18.4,0.0,1019.9,997.0,7,0.0,0.11,0.67,207,2.6,18.8,0.295,0,0.0,0.0,0.0,clear sky
1631311200,15.8,97,15.3,17.0,0.0,1020.1,997.1,11,0.0,0.06,1.02,169,1.5,18.0,0.294,0,0.0,0.0,0.0,few clouds
1631314800,14.1,100,14.1,14.8,0.0,1020.1,997.0,100,0.0,0.0,1.27,135,1.9,17.4,0.293,0,0.0,0.0,0.0,overcast clouds
1631318400,14.4,99,14.3,15.3,0.0,1019.9,996.8,90,0.0,0.01,1.0,96,2.0,17.5,0.294,0,0.0,0.0,0.0,overcast clouds
1631322000,14.3,100,14.2,14.9,0.0,1019.4,996.3,100,0.0,0.01,1.4,90,2.8,17.2,0.293,0,0.0,0.0,0.0,overcast clouds
1631325600,14.5,100,14.5,15.3,0.0,1019.1,996.1,100,0.0,0.01,1.41,98,3.4,17.1,0.292,0,0.0,0.0,0.0,overcast clouds
1631329200,14.5,100,14.5,15.1,0.0,1018.4,995.4,100,0.0,0.01,1.81,84,3.7,17.0,0.291,0,0.0,0.0,0.0,overcast clouds
1631332800,14.3,99,14.2,14.9,0.0,1018.2,995.2,100,0.0,0.01,1.61,97,3.7,16.8,0.29,0,0.0,0.0,0.0,overcast clouds
1631336400,14.5,97,14.1,14.9,0.0,1018.0,995.0,63,0.0,0.05,1.8,87,3.5,16.8,0.289,0,0.0,0.0,0.0,broken clouds
1631340000,13.5,99,13.3,14.1,0.0,1018.1,995.0,38,0.0,0.02,1.0,90,3.2,16.4,0.288,0,0.0,0.0,0.0,scattered clouds
1631343600,14.2,96,13.5,14.5,0.0,1018.4,995.3,30,0.01,0.07,1.61,83,3.2,16.4,0.288,1,0.0,13.3,90.1,scattered clouds
1631347200,16.5,84,13.8,17.2,0.0,1018.7,995.8,12,0.08,0.3,1.12,80,3.4,17.0,0.286,1,3600.0,98.2,292.7,few clouds
1631350800,19.4,71,14.1,20.2,0.0,1019.1,996.4,35,0.19,0.64,1.04,107,3.7,18.4,0.285,1,3600.0,261.7,519.0,scattered clouds
1631354400,21.2,65,14.3,21.8,0.0,1018.9,996.4,70,0.28,0.9,1.58,125,4.7,19.8,0.282,1,3600.0,289.8,451.4,broken clouds
1631358000,22.6,58,13.9,23.5,0.0,1018.8,996.4,28,0.38,1.16,1.25,119,4.8,21.4,0.279,1,3600.0,405.8,548.8,scattered clouds
1631361600,23.7,53,13.6,25.3,0.0,1017.7,995.4,36,0.48,1.37,1.3,94,4.5,22.6,0.276,1,3600.0,602.2,762.3,scattered clouds
1631365200,23.8,56,14.6,25.7,0.5,1017.8,995.5,49,0.48,1.29,1.53,122,5.1,23.7,0.278,1,3600.0,557.1,705.2,light rain
1631368800,24.3,56,14.8,25.1,0.0,1016.6,994.4,31,0.37,1.35,1.5,90,5.1,24.2,0.275,1,3600.0,277.1,374.6,scattered clouds
1631372400,24.8,55,15.1,25.5,0.0,1016.0,993.8,34,0.36,1.41,1.9,93,5.4,24.5,0.271,1,3600.0,295.0,459.2,scattered clouds
1631376000,25.3,54,15.3,26.7,0.0,1015.8,993.7,13,0.3,1.5,0.72,146,5.0,24.7,0.269,1,3600.0,249.5,494.4,few clouds
1631379600,24.4,60,16.1,25.2,0.0,1015.7,993.5,8,0.25,1.24,2.57,257,5.1,24.6,0.266,1,3600.0,216.4,644.1,clear sky
1631383200,21.9,73,16.8,23.0,0.0,1015.8,993.4,3,0.12,0.71,2.51,275,6.5,23.7,0.265,1,3600.0,66.9,453.1,clear sky
1631386800,20.6,78,16.6,22.4,0.0,1015.7,993.2,17,0.02,0.54,1.14,345,4.8,22.4,0.264,0,774.21,0.0,0.0,few clouds
1631390400,19.2,86,16.8,20.9,0.0,1015.9,993.3,18,0.0,0.31,1.32,81,2.1,21.3,0.264,0,0.0,0.0,0.0,few clouds
1631394000,20.1,81,16.7,22.0,0.0,1016.0,993.5,11,0.0,0.45,0.81,97,2.0,20.4,0.264,0,0.0,0.0,0.0,few clouds
1631397600,17.7,91,16.2,19.0,0.0,1015.6,992.9,10,0.0,0.18,1.55,75,2.3,19.7,0.263,0,0.0,0.0,0.0,clear sky
1631401200,17.5,92,16.2,19.0,0.0,1015.0,992.3,9,0.0,0.16,1.43,65,2.9,19.2,0.263,0,0.0,0.0,0.0,clear sky
1631404800,16.7,95,15.8,17.8,0.0,1014.4,991.6,0,0.0,0.1,1.66,65,3.3,19.6,0.252,0,0.0,0.0,0.0,clear sky
1631408400,16.8,93,15.6,17.9,0.0,1013.6,990.9,0,0.0,0.14,1.55,75,3.3,19.0,0.251,0,0.0,0.0,0.0,clear sky
1631412000,16.6,90,14.9,17.4,0.0,1013.2,990.5,6,0.0,0.19,1.6,86,3.5,18.5,0.251,0,0.0,0.0,0.0,clear sky
1631415600,16.3,87,14.2,16.7,0.0,1013.0,990.2,5,0.0,0.24,1.91,96,3.9,18.1,0.251,0,0.0,0.0,0.0,clear sky
1631419200,16.5,84,13.7,16.6,0.0,1012.8,990.1,6,0.0,0.31,2.14,79,4.1,17.8,0.251,0,0.0,0.0,0.0,clear sky
1631422800,16.5,81,13.3,16.4,0.0,1012.7,990.0,16,0.01,0.35,2.33,80,4.3,17.5,0.25,0,0.0,0.0,0.0,few clouds
1631426400,19.5,65,12.7,19.6,0.0,1012.8,990.3,30,0.02,0.8,1.61,120,4.6,17.2,0.25,0,0.0,0.0,0.0,scattered clouds
1631430000,19.1,71,13.6,19.6,0.0,1013.2,990.6,28,0.03,0.65,1.24,166,3.4,17.3,0.25,1,456.86,24.4,169.3,scattered clouds
1631433600,20.8,68,14.6,21.5,0.0,1013.4,991.0,28,0.1,0.79,1.5,217,3.5,18.3,0.249,1,3600.0,134.7,405.2,scattered clouds
1631437200,22.8,61,14.8,23.3,0.0,1013.8,991.5,29,0.23,1.09,2.09,197,5.3,19.8,0.248,1,3600.0,291.9,582.7,scattered clouds
1631440800,24.8,53,14.7,25.1,0.0,1013.4,991.3,31,0.36,1.46,2.47,159,6.1,21.5,0.245,1,3600.0,483.9,757.9,scattered clouds
1631444400,26.6,48,14.7,27.2,0.0,1012.9,990.9,8,0.46,1.81,2.8,145,6.8,23.2,0.242,1,3600.0,551.7,749.9,clear sky
1631448000,26.3,51,15.3,28.3,0.0,1012.2,990.2,29,0.52,1.69,2.0,180,7.2,24.4,0.241,1,3600.0,671.0,853.7,scattered clouds
1631451600,27.4,47,14.9,28.9,0.0,1012.0,990.1,43,0.53,1.95,2.3,180,6.3,25.6,0.238,1,3600.0,541.1,688.5,scattered clouds
1631455200,27.7,46,15.1,28.8,0.0,1011.5,989.6,32,0.44,1.99,1.7,183,6.2,26.2,0.234,1,3600.0,358.7,487.9,scattered clouds
1631458800,28.2,45,15.2,29.6,0.0,1010.5,988.7,8,0.41,2.09,0.95,198,4.9,26.7,0.231,1,3600.0,377.0,591.4,clear sky
1631462400,27.6,50,16.4,28.4,0.0,1010.2,988.3,20,0.39,1.83,2.7,268,5.6,27.0,0.229,1,3600.0,388.1,777.1,few clouds
1631466000,24.7,67,18.2,26.0,0.0,1010.2,988.1,21,0.24,1.02,3.42,291,8.1,26.3,0.227,1,3600.0,179.9,544.4,few clouds
1631469600,23.4,73,18.2,25.4,0.0,1010.3,988.1,46,0.11,0.79,1.91,276,6.9,25.3,0.226,1,3600.0,48.5,341.4,scattered clouds
1631473200,21.2,81,17.8,23.5,0.0,1010.0,987.7,51,0.02,0.48,1.04,253,3.7,24.0,0.226,0,0.0,0.0,0.0,broken clouds
1631476800,20.0,84,17.3,22.1,0.0,1010.3,987.9,33,0.0,0.37,1.0,233,2.4,22.9,0.226,0,0.0,0.0,0.0,scattered clouds
1631480400,19.0,87,16.7,20.8,0.0,1010.4,987.9,30,0.0,0.29,0.98,204,2.3,21.8,0.225,0,0.0,0.0,0.0,scattered clouds
1631484000,18.2,90,16.4,19.8,0.0,1010.6,988.0,31,0.0,0.22,1.17,160,2.5,21.0,0.225,0,0.0,0.0,0.0,scattered clouds
1631487600,18.0,88,16.0,19.4,0.0,1010.7,988.1,29,0.0,0.25,1.3,157,3.3,20.4,0.225,0,0.0,0.0,0.0,scattered clouds
1631491200,17.6,92,16.4,18.9,0.0,1010.5,987.9,33,0.0,0.15,1.89,148,2.8,20.4,0.223,0,0.0,0.0,0.0,scattered clouds
1631494800,17.6,92,16.2,19.1,0.0,1009.8,987.2,53,0.0,0.17,1.4,90,3.0,19.8,0.223,0,0.0,0.0,0.0,broken clouds
1631498400,17.3,94,16.3,18.9,0.0,1010.3,987.7,32,0.0,0.12,1.3,184,2.8,19.4,0.223,0,0.0,0.0,0.0,scattered clouds
1631502000,17.3,93,16.2,18.9,0.0,1010.0,987.4,17,0.0,0.13,1.17,110,2.9,19.1,0.223,0,0.0,0.0,0.0,few clouds
1631505600,16.8,94,15.8,17.9,0.0,1009.9,987.2,51,0.0,0.12,1.65,104,2.9,18.8,0.223,0,0.0,0.0,0.0,broken clouds
1631509200,16.9,94,15.8,18.1,0.0,1010.3,987.6,37,0.0,0.12,1.6,176,3.2,18.5,0.223,0,0.0,0.0,0.0,scattered clouds
1631512800,16.8,94,15.8,18.0,0.0,1010.8,988.1,64,0.0,0.12,1.55,195,6.2,18.3,0.223,0,0.0,0.0,0.0,broken clouds
1631516400,17.8,88,15.7,18.3,0.7,1011.7,989.1,56,0.03,0.25,2.69,158,6.2,18.3,0.229,1,0.0,4.5,31.6,light rain
1631520000,18.8,85,16.2,20.0,0.5,1011.1,988.6,34,0.05,0.32,1.75,121,5.9,18.5,0.234,1,0.0,0.0,0.0,light rain
1631523600,20.1,80,16.6,21.5,0.0,1011.3,988.9,51,0.11,0.46,1.66,123,4.3,19.3,0.234,1,0.0,19.2,38.5,broken clouds
1631527200,22.4,69,16.4,23.0,0.0,1011.8,989.5,77,0.25,0.84,3.02,146,6.8,20.6,0.233,1,3600.0,161.8,254.7,broken clouds
1631530800,22.4,70,16.6,22.9,0.9,1011.6,989.3,65,0.26,0.81,3.41,148,9.2,21.3,0.241,1,3045.83,118.3,161.5,light rain
1631534400,24.7,63,17.1,25.6,0.3,1010.7,988.6,93,0.31,1.16,3.04,163,10.5,21.7,0.33,1,3600.0,158.2,202.3,light rain
1631538000,22.2,79,18.3,24.2,1.5,1010.4,988.1,100,0.13,0.57,1.93,201,12.0,21.8,0.343,1,0.0,0.0,0.0,light rain
1631541600,22.3,77,18.0,24.1,6.2,1010.3,988.0,60,0.3,0.62,2.09,107,8.6,22.6,0.406,1,3600.0,244.1,334.2,moderate rain
1631545200,21.8,78,17.8,23.3,0.4,1009.9,987.6,44,0.19,0.57,2.51,113,9.2,22.3,0.391,1,3104.13,103.4,163.5,light rain
1631548800,21.9,75,17.2,24.0,0.3,1009.5,987.2,35,0.22,0.66,0.85,21,8.8,22.5,0.382,1,3600.0,145.8,294.9,light rain
1631552400,21.4,79,17.6,23.3,0.1,1009.6,987.3,50,0.12,0.54,1.7,298,4.1,22.2,0.373,1,1114.9,31.6,97.2,light rain
1631556000,20.4,87,18.1,22.8,0.1,1009.7,987.3,64,0.05,0.32,1.0,233,3.7,21.6,0.368,1,0.0,2.4,17.3,light rain
1631559600,19.0,92,17.7,21.1,1.3,1009.9,987.4,62,0.02,0.18,1.3,266,6.8,20.8,0.377,0,0.0,0.0,0.0,light rain
1631563200,18.5,95,17.6,20.3,1.1,1010.3,987.8,87,0.0,0.11,1.8,304,5.5,20.1,0.384,0,0.0,0.0,0.0,light rain
1631566800,18.0,96,17.4,19.9,1.0,1010.8,988.2,100,0.0,0.08,1.58,235,7.3,19.6,0.387,0,0.0,0.0,0.0,light rain
1631570400,17.9,98,17.5,19.5,0.9,1011.0,988.4,100,0.0,0.05,1.99,198,8.0,19.3,0.389,0,0.0,0.0,0.0,light rain
1631574000,17.7,96,17.0,19.3,0.9,1010.7,988.1,44,0.0,0.09,1.79,117,6.9,19.0,0.391,0,0.0,0.0,0.0,light rain
1631577600,18.2,89,16.3,19.3,0.0,1010.0,987.4,32,0.0,0.23,2.02,160,4.2,19.0,0.377,0,0.0,0.0,0.0,scattered clouds
1631581200,17.8,91,16.2,19.1,0.0,1009.7,987.1,15,0.0,0.19,1.7,152,4.4,18.6,0.371,0,0.0,0.0,0.0,few clouds
1631584800,17.3,91,15.8,18.3,0.0,1009.4,986.8,11,0.0,0.18,1.78,128,3.9,18.2,0.366,0,0.0,0.0,0.0,few clouds
1631588400,16.6,92,15.3,17.6,0.0,1008.9,986.3,21,0.0,0.16,1.61,120,4.0,17.9,0.362,0,0.0,0.0,0.0,few clouds
1631592000,16.2,92,15.0,17.1,0.0,1008.7,986.0,46,0.0,0.14,1.52,113,3.5,17.5,0.359,0,0.0,0.0,0.0,scattered clouds
1631595600,16.8,91,15.3,17.6,0.0,1008.4,985.8,49,0.0,0.17,1.84,119,4.0,17.4,0.355,0,0.0,0.0,0.0,scattered clouds
1631599200,16.5,91,15.1,17.4,0.0,1008.5,985.9,49,0.0,0.16,1.75,121,4.0,17.3,0.352,0,0.0,0.0,0.0,scattered clouds
1631602800,18.0,87,15.8,19.4,0.0,1009.1,986.6,57,0.02,0.27,1.25,119,3.5,17.4,0.35,1,0.0,11.2,81.0,broken clouds
1631606400,19.7,81,16.4,21.2,0.0,1009.3,986.9,64,0.08,0.43,1.36,126,3.7,18.3,0.347,1,3600.0,103.5,317.7,broken clouds
1631610000,20.8,77,16.7,22.5,0.0,1009.7,987.4,54,0.15,0.56,1.3,157,3.7,19.3,0.345,1,3600.0,151.1,305.7,broken clouds
1631613600,21.4,75,16.8,22.7,1.3,1009.9,987.6,85,0.26,0.64,2.09,163,7.1,20.5,0.356,1,3600.0,310.3,491.3,light rain
1631617200,22.1,71,16.6,23.8,0.1,1009.8,987.5,47,0.28,0.77,1.3,122,7.1,21.4,0.353,1,3600.0,260.0,356.9,light rain
1631620800,23.3,57,14.3,23.1,0.1,1009.8,987.6,77,0.3,1.23,3.19,139,6.4,23.0,0.339,1,3600.0,197.3,253.6,light rain
1631624400,23.1,61,15.2,23.6,0.0,1009.0,986.8,37,0.32,1.09,2.42,114,6.8,23.2,0.335,1,3111.94,127.2,163.7,scattered clouds
1631628000,23.1,61,15.1,23.9,0.0,1008.9,986.7,60,0.28,1.12,1.79,117,6.1,23.3,0.332,1,820.62,63.4,87.4,broken clouds
1631631600,22.7,62,15.0,23.4,0.1,1008.7,986.5,72,0.23,1.05,1.92,141,4.8,23.1,0.329,1,1066.29,60.0,95.5,light rain
1631635200,22.1,68,16.0,22.6,0.0,1008.8,986.6,50,0.19,0.84,2.9,182,6.0,22.8,0.326,1,1300.45,50.5,103.3,scattered clouds
1631638800,21.2,74,16.4,22.4,0.0,1009.0,986.7,52,0.12,0.66,1.98,221,6.2,22.4,0.325,1,1374.87,33.8,105.8,broken clouds
1631642400,20.6,77,16.4,22.4,0.4,1009.3,986.9,89,0.07,0.56,0.73,344,4.1,21.9,0.326,1,3240.03,22.0,168.0,light rain
1631646000,18.6,90,16.9,20.4,0.4,1009.9,987.4,100,0.02,0.22,1.22,35,2.2,21.0,0.328,0,0.0,0.0,0.0,light rain
1631649600,18.7,91,17.2,20.8,0.7,1010.5,988.0,57,0.0,0.19,0.99,45,2.3,20.1,0.335,0,0.0,0.0,0.0,light rain
1631653200,18.1,93,16.9,20.2,0.2,1011.0,988.4,61,0.0,0.15,0.81,60,2.2,19.4,0.336,0,0.0,0.0,0.0,light rain
1631656800,18.0,92,16.7,20.0,0.5,1011.2,988.6,67,0.0,0.17,0.82,14,2.8,19.0,0.34,0,0.0,0.0,0.0,light rain
1631660400,17.5,94,16.5,19.4,0.7,1011.5,988.9,86,0.0,0.12,0.81,300,2.7,18.6,0.349,0,0.0,0.0,0.0,light rain
1631664000,17.4,96,16.8,19.4,0.5,1012.0,989.3,85,0.0,0.07,0.92,131,2.4,18.3,0.36,0,0.0,0.0,0.0,light rain
1631667600,17.2,95,16.4,19.0,0.1,1011.9,989.2,100,0.0,0.1,0.94,148,2.5,18.2,0.358,0,0.0,0.0,0.0,light rain
1631671200,17.4,94,16.4,19.2,0.0,1012.1,989.4,40,0.0,0.12,0.9,180,2.0,18.2,0.356,0,0.0,0.0,0.0,scattered clouds
1631674800,16.8,96,16.2,18.5,0.0,1012.3,989.6,71,0.0,0.07,1.04,197,2.2,17.9,0.354,0,0.0,0.0,0.0,broken clouds
1631678400,16.7,97,16.2,18.5,0.0,1012.5,989.8,52,0.0,0.06,0.82,194,2.2,17.7,0.352,0,0.0,0.0,0.0,broken clouds
1631682000,16.3,98,15.9,17.8,0.0,1012.8,990.0,89,0.0,0.04,1.08,158,1.7,17.4,0.35,0,0.0,0.0,0.0,overcast clouds
1631685600,16.4,97,15.9,17.9,0.0,1013.1,990.3,100,0.0,0.05,0.94,122,1.5,17.3,0.348,0,0.0,0.0,0.0,overcast clouds
1631689200,17.0,93,15.9,18.7,0.0,1013.8,991.1,95,0.02,0.13,0.67,117,1.4,17.4,0.347,1,0.0,6.7,49.9,overcast clouds
1631692800,17.7,90,16.1,19.2,0.0,1014.0,991.3,35,0.05,0.2,1.2,132,3.1,17.8,0.345,1,2902.2,50.6,156.7,scattered clouds
